"TIMET","MSDT","MACHINE","CPUBUSY","IDLE","WAITIO","MEMTOTAL","MEMUSED","MEMFREE"
1328252400,"02/03/2012   2:00:00","host0",1.5,98.3,0.2,32909536,21896842.9,11012693.1
1328256000,"02/03/2012   3:00:00","host0",1,98.9,0.1,32909536,21843347.5,11066188.5
1328259600,"02/03/2012   4:00:00","host0",1.4,98.5,0.1,32909536,21891824.5,11017711.5
1328263200,"02/03/2012   5:00:00","host0",1,98.9,0.1,32909536,21895127.5,11014408.5
1328266800,"02/03/2012   6:00:00","host0",1,98.9,0.1,32909536,21856787.1,11052748.9
1328270400,"02/03/2012   7:00:00","host0",1,98.9,0.1,32909536,21867614.7,11041921.3
1328274000,"02/03/2012   8:00:00","host0",1,98.9,0.1,32909536,21890794.3,11018741.7
1328277600,"02/03/2012   9:00:00","host0",1,98.9,0.1,32909536,21912385.3,10997150.7
1328281200,"02/03/2012  10:00:00","host0",1,98.9,0.1,32909536,21938152.5,10971383.5
1328284800,"02/03/2012  11:00:00","host0",1,98.9,0.1,32909536,21980937.3,10928598.7
1328288400,"02/03/2012  12:00:00","host0",1,98.9,0.1,32909536,22014172.5,10895363.5
1328292000,"02/03/2012  13:00:00","host0",1,99,0.1,32909536,22017455.3,10892080.7
1328295600,"02/03/2012  14:00:00","host0",1,99,0.1,32909536,22040714.4,10868821.6
1328299200,"02/03/2012  15:00:00","host0",1,98.9,0.1,32909536,22042593.6,10866942.4
1328302800,"02/03/2012  16:00:00","host0",1,98.9,0.1,32909536,22046199.9,10863336.1
1328306400,"02/03/2012  17:00:00","host0",1,98.9,0.1,32909536,22049362.5,10860173.5
1328310000,"02/03/2012  18:00:00","host0",1,98.9,0.1,32909536,22069122.7,10840413.3
1328313600,"02/03/2012  19:00:00","host0",1,98.9,0.1,32909536,22092807.2,10816728.8
1328317200,"02/03/2012  20:00:00","host0",1,99,0.1,32909536,22115037.9,10794498.1
1328320800,"02/03/2012  21:00:00","host0",1,99,0.1,32909536,22124997.3,10784538.7
1328324400,"02/03/2012  22:00:00","host0",0.9,99,0.1,32909536,22128431.3,10781104.7
1328328000,"02/03/2012  23:00:00","host0",0.9,99,0.1,32909536,22131550.7,10777985.3
1328331600,"02/04/2012   0:00:00","host0",1,98.9,0.1,32909536,22134759.6,10774776.4
1328335200,"02/04/2012   1:00:00","host0",1.1,98.8,0.1,32909536,22040704.8,10868831.2
1328338800,"02/04/2012   2:00:00","host0",1.5,98.3,0.2,32909536,22049841.3,10859694.7
1328342400,"02/04/2012   3:00:00","host0",1.1,98.8,0.1,32909536,21690401.1,11219134.9
1328346000,"02/04/2012   4:00:00","host0",1,98.9,0.1,32909536,21652398.9,11257137.1
1328349600,"02/04/2012   5:00:00","host0",0.9,99,0.1,32909536,21676464.9,11233071.1
1328353200,"02/04/2012   6:00:00","host0",1.4,98.5,0.1,32909536,21993113.1,10916422.9
1328356800,"02/04/2012   7:00:00","host0",1,98.9,0.1,32909536,22108380.7,10801155.3
1328360400,"02/04/2012   8:00:00","host0",1,98.9,0.1,32909536,22120477.7,10789058.3
1328364000,"02/04/2012   9:00:00","host0",1,99,0.1,32909536,22125520.1,10784015.9
1328367600,"02/04/2012  10:00:00","host0",1,98.9,0.1,32909536,22129851.3,10779684.7
1328371200,"02/04/2012  11:00:00","host0",1,98.9,0.1,32909536,22133229.5,10776306.5
1328374800,"02/04/2012  12:00:00","host0",1,98.9,0.1,32909536,22085321.1,10824214.9
1328378400,"02/04/2012  13:00:00","host0",1,99,0.1,32909536,22036794.3,10872741.7
1328382000,"02/04/2012  14:00:00","host0",1,98.9,0.1,32909536,22038584.9,10870951.1
1328385600,"02/04/2012  15:00:00","host0",1,99,0.1,32909536,22040585.6,10868950.4
1328389200,"02/04/2012  16:00:00","host0",1,98.9,0.1,32909536,22051950.9,10857585.1
1328392800,"02/04/2012  17:00:00","host0",1,98.9,0.1,32909536,22070098.3,10839437.7
1328396400,"02/04/2012  18:00:00","host0",1,99,0.1,32909536,22073899.5,10835636.5
1328400000,"02/04/2012  19:00:00","host0",1,98.9,0.1,32909536,22076977.9,10832558.1
1328403600,"02/04/2012  20:00:00","host0",1,99,0.1,32909536,22080496.8,10829039.2
1328407200,"02/04/2012  21:00:00","host0",1,98.9,0.1,32909536,22103086.7,10806449.3
1328410800,"02/04/2012  22:00:00","host0",1.2,98.7,0.1,32909536,22132126.5,10777409.5
1328414400,"02/04/2012  23:00:00","host0",1,98.9,0.1,32909536,22133340.3,10776195.7
1328418000,"02/05/2012   0:00:00","host0",1,98.9,0.1,32909536,22133866.9,10775669.1
1328421600,"02/05/2012   1:00:00","host0",1.1,98.8,0.1,32909536,22127886,10781650
1328425200,"02/05/2012   2:00:00","host0",1.5,98.3,0.2,32909536,22032583.7,10876952.3
1328428800,"02/05/2012   3:00:00","host0",1.7,98.1,0.2,32909536,14886261.4,18023274.6
1328432400,"02/05/2012   4:00:00","host0",0.9,98.9,0.2,32909536,1966203.3,30943332.7
1328436000,"02/05/2012   5:00:00","host0",0.8,99.1,0.1,32909536,2065686,30843850
1328439600,"02/05/2012   6:00:00","host0",1.2,98.7,0.2,32909536,2367599.1,30541936.9
1328443200,"02/05/2012   7:00:00","host0",0.8,99.1,0.1,32909536,2471516.9,30438019.1
1328446800,"02/05/2012   8:00:00","host0",0.8,99.1,0.1,32909536,2476029.6,30433506.4
1328450400,"02/05/2012   9:00:00","host0",0.8,99.1,0.1,32909536,2480186.9,30429349.1
1328454000,"02/05/2012  10:00:00","host0",0.8,99.1,0.1,32909536,2436390.3,30473145.7
1328457600,"02/05/2012  11:00:00","host0",0.8,99.1,0.1,32909536,2401445.1,30508090.9
1328461200,"02/05/2012  12:00:00","host0",0.8,99.1,0.1,32909536,2430224.8,30479311.2
1328464800,"02/05/2012  13:00:00","host0",0.7,99.2,0.1,32909536,2436323.6,30473212.4
1328468400,"02/05/2012  14:00:00","host0",0.8,99.1,0.1,32909536,2438500.9,30471035.1
1328472000,"02/05/2012  15:00:00","host0",0.8,99.1,0.1,32909536,2440026.8,30469509.2
1328475600,"02/05/2012  16:00:00","host0",0.8,99.1,0.1,32909536,2443913.9,30465622.1
1328479200,"02/05/2012  17:00:00","host0",0.8,99.1,0.1,32909536,2447895.3,30461640.7
1328482800,"02/05/2012  18:00:00","host0",0.8,99.1,0.1,32909536,2452440.5,30457095.5
1328486400,"02/05/2012  19:00:00","host0",0.8,99.1,0.1,32909536,2455756.5,30453779.5
1328490000,"02/05/2012  20:00:00","host0",0.8,99.1,0.1,32909536,2458073.3,30451462.7
1328493600,"02/05/2012  21:00:00","host0",0.8,99.1,0.1,32909536,2460250.4,30449285.6
1328497200,"02/05/2012  22:00:00","host0",0.8,99.1,0.1,32909536,2464069.1,30445466.9
1328500800,"02/05/2012  23:00:00","host0",0.8,99.1,0.1,32909536,2467426.1,30442109.9
1328504400,"02/06/2012   0:00:00","host0",0.8,99.1,0.1,32909536,2482962,30426574
1328508000,"02/06/2012   1:00:00","host0",0.9,99,0.1,32909536,2549067.1,30360468.9
1328511600,"02/06/2012   2:00:00","host0",1.3,98.5,0.2,32909536,2610420,30299116
1328515200,"02/06/2012   3:00:00","host0",0.9,99,0.1,32909536,2581921.2,30327614.8
1328518800,"02/06/2012   4:00:00","host0",1.3,98.6,0.2,32909536,2824926.1,30084609.9
1328522400,"02/06/2012   5:00:00","host0",0.9,99.1,0.1,32909536,3030466.9,29879069.1
1328526000,"02/06/2012   6:00:00","host0",0.9,99.1,0.1,32909536,3036192.3,29873343.7
1328529600,"02/06/2012   7:00:00","host0",0.9,99,0.1,32909536,3037812.5,29871723.5
1328533200,"02/06/2012   8:00:00","host0",0.8,99.1,0.1,32909536,3039586.1,29869949.9
1328536800,"02/06/2012   9:00:00","host0",0.8,99.1,0.1,32909536,3041237.2,29868298.8
1328540400,"02/06/2012  10:00:00","host0",0.9,99,0.1,32909536,3047043.6,29862492.4
1328544000,"02/06/2012  11:00:00","host0",0.9,99,0.1,32909536,3036486.1,29873049.9
1328547600,"02/06/2012  12:00:00","host0",0.9,99,0.1,32909536,3006385.7,29903150.3
1328551200,"02/06/2012  13:00:00","host0",0.8,99.1,0.1,32909536,3008452.5,29901083.5
1328554800,"02/06/2012  14:00:00","host0",0.9,99,0.1,32909536,3012445.1,29897090.9
1328558400,"02/06/2012  15:00:00","host0",0.9,99.1,0.1,32909536,3014304.4,29895231.6
1328562000,"02/06/2012  16:00:00","host0",0.8,99.1,0.1,32909536,3017426.4,29892109.6
1328565600,"02/06/2012  17:00:00","host0",0.9,99.1,0.1,32909536,3020776.1,29888759.9
1328569200,"02/06/2012  18:00:00","host0",0.9,99.1,0.1,32909536,3028699.1,29880836.9
1328572800,"02/06/2012  19:00:00","host0",0.9,99,0.1,32909536,3034657.3,29874878.7
1328576400,"02/06/2012  20:00:00","host0",0.9,99.1,0.1,32909536,3036309.1,29873226.9
1328580000,"02/06/2012  21:00:00","host0",0.9,99.1,0.1,32909536,3039079.7,29870456.3
1328583600,"02/06/2012  22:00:00","host0",0.9,99,0.1,32909536,3044225.7,29865310.3
1328587200,"02/06/2012  23:00:00","host0",0.8,99.1,0.1,32909536,3045084,29864452
1328590800,"02/07/2012   0:00:00","host0",0.9,99,0.1,32909536,3048816.4,29860719.6
1328594400,"02/07/2012   1:00:00","host0",1,98.9,0.1,32909536,3061719.2,29847816.8
1328598000,"02/07/2012   2:00:00","host0",1.4,98.4,0.2,32909536,3125171.9,29784364.1
1328601600,"02/07/2012   3:00:00","host0",1,98.9,0.1,32909536,3077945.7,29831590.3
1328605200,"02/07/2012   4:00:00","host0",1.3,98.5,0.2,32909536,3322673.7,29586862.3
1328608800,"02/07/2012   5:00:00","host0",0.9,99,0.1,32909536,3519852.7,29389683.3
1328612400,"02/07/2012   6:00:00","host0",0.9,99,0.1,32909536,3525602.7,29383933.3
1328616000,"02/07/2012   7:00:00","host0",0.9,99,0.1,32909536,3527165.2,29382370.8
1328619600,"02/07/2012   8:00:00","host0",0.9,99,0.1,32909536,3528795.2,29380740.8
1328623200,"02/07/2012   9:00:00","host0",0.9,99,0.1,32909536,3530950,29378586
1328626800,"02/07/2012  10:00:00","host0",0.9,99,0.1,32909536,3482751.1,29426784.9
1328630400,"02/07/2012  11:00:00","host0",0.9,99,0.1,32909536,3462198.1,29447337.9
1328634000,"02/07/2012  12:00:00","host0",0.9,99,0.1,32909536,3494450.1,29415085.9
1328637600,"02/07/2012  13:00:00","host0",0.9,99,0.1,32909536,3497233.1,29412302.9
1328641200,"02/07/2012  14:00:00","host0",0.9,99,0.1,32909536,3499187.5,29410348.5
1328644800,"02/07/2012  15:00:00","host0",0.9,99,0.1,32909536,3501060.8,29408475.2
1328648400,"02/07/2012  16:00:00","host0",0.9,99,0.1,32909536,3505562.4,29403973.6
1328652000,"02/07/2012  17:00:00","host0",0.9,99,0.1,32909536,3507665.6,29401870.4
1328655600,"02/07/2012  18:00:00","host0",0.9,99,0.1,32909536,3511374.4,29398161.6
1328659200,"02/07/2012  19:00:00","host0",0.9,99,0.1,32909536,3514617.5,29394918.5
1328662800,"02/07/2012  20:00:00","host0",0.9,99,0.1,32909536,3516391.2,29393144.8
1328666400,"02/07/2012  21:00:00","host0",0.9,99,0.1,32909536,3518016.8,29391519.2
1328670000,"02/07/2012  22:00:00","host0",0.9,99,0.1,32909536,3521812.8,29387723.2
1328673600,"02/07/2012  23:00:00","host0",0.9,99,0.1,32909536,3525193.2,29384342.8
1328677200,"02/08/2012   0:00:00","host0",1,98.9,0.1,32909536,3530205.6,29379330.4
1328680800,"02/08/2012   1:00:00","host0",1.1,98.8,0.1,32909536,3541140.4,29368395.6
1328684400,"02/08/2012   2:00:00","host0",1.5,98.4,0.2,32909536,3584907.9,29324628.1
1328688000,"02/08/2012   3:00:00","host0",1.1,98.8,0.1,32909536,3520580.8,29388955.2
1328691600,"02/08/2012   4:00:00","host0",1.4,98.5,0.2,32909536,3750446.4,29159089.6
1328695200,"02/08/2012   5:00:00","host0",1,98.9,0.1,32909536,3948677.6,28960858.4
1328698800,"02/08/2012   6:00:00","host0",1,98.9,0.1,32909536,3901024.8,29008511.2
1328702400,"02/08/2012   7:00:00","host0",1,98.9,0.1,32909536,3852603.9,29056932.1
1328706000,"02/08/2012   8:00:00","host0",1,98.9,0.1,32909536,3854683.7,29054852.3
1328709600,"02/08/2012   9:00:00","host0",0.9,99,0.1,32909536,3856819.9,29052716.1
